"loanId"|"loan_open_date"|"memberId"|"loanAmount"|"interestRate"|"grade"|"term"|"installment"|"isJointApplication"|"purpose"
51880|2015-10-12|56550|28649.9680984849|1.4365243263797|5|60|477.499468308081|0|"debtconsolidation"
15544|2017-03-12|56551|20031.3425002974|1.57908403235352|2|48|417.319635422862|0|"debtconsolidation"
71323|2015-09-12|56556|24066.404378642|1.31078471279157|1|60|401.106739644033|0|"debtconsolidation"
27119|2015-04-12|56558|22371.1577417375|2.13057125283986|1|36|621.421048381597|0|"debtconsolidation"
70581|2017-01-12|56559|19139.1466486971|2.46051876420062|1|48|398.732221847856|0|"debtconsolidation"
63757|2017-03-12|56564|29156.2408684434|1.86454109466935|1|36|809.895579678983|0|"education"
67520|2017-03-12|56576|31465.8253324234|1.55639159216645|3|48|655.538027758821|0|"debtconsolidation"
42412|2016-08-12|56577|22962.24110237|1.89064155885296|1|48|478.380022966041|0|"debtconsolidation"
76455|2016-01-12|56589|29062.1220299201|2.06856881320571|3|36|807.28116749778|0|"debtconsolidation"
58708|2014-12-12|56597|32341.976419877|1.32230816445315|1|60|539.032940331283|0|"business"
35044|2016-10-12|56604|24765.120746261|1.3383573466954|2|48|515.940015547103|0|"debtconsolidation"
62797|2016-05-12|56608|33141.3732661893|1.81651321407969|1|48|690.445276378944|0|"debtconsolidation"
39305|2016-08-12|56611|17597.2280186923|1.81468982369819|4|48|366.608917056089|0|"homeimprovement"
64391|2015-12-12|56617|38233.2497816822|1.43034897852704|3|60|637.220829694704|0|"debtconsolidation"
97026|2017-03-12|56623|28519.7577465776|1.62021985211914|2|60|475.329295776293|0|"debtconsolidation"
96202|2016-04-12|56637|30224.2639216912|1.35363308963261|1|48|629.672165035234|0|"business"
74869|2016-05-12|56660|17253.51076384|1.79320678408762|5|36|479.264187884445|0|"debtconsolidation"
56276|2015-03-12|56674|42746.8311144499|1.27965169795896|2|60|712.447185240831|0|"debtconsolidation"
86716|2016-10-12|56693|44052.55526917|1.36173870960027|1|60|734.209254486166|0|"debtconsolidation"
96629|2016-08-12|56706|24038.8400314089|1.710853371418|4|60|400.647333856814|0|"debtconsolidation"
76506|2015-10-12|56713|25252.469659946|2.01218693511916|2|48|526.093117915541|0|"other"
22470|2016-06-12|56725|33794.9926282848|1.87439530785051|2|60|563.249877138081|0|"debtconsolidation"
28374|2015-01-12|56734|32249.9201006027|2.41284365894458|3|36|895.831113905631|0|"debtconsolidation"
44770|2016-08-12|56735|20309.5292982005|1.92749555076923|5|60|338.492154970008|1|"debtconsolidation"
33007|2014-06-12|56736|18516.4326267896|1.90584774022514|1|60|308.607210446494|0|"debtconsolidation"
50604|2015-01-12|56738|21286.8813262666|1.59167212244677|4|48|443.47669429722|0|"debtconsolidation"
46657|2015-08-12|56747|19121.8532025603|1.26599521854805|2|48|398.371941720006|0|"debtconsolidation"
45949|2016-09-12|56748|23377.7577087984|2.59747821609371|1|36|649.382158577734|0|"homeimprovement"
29239|2015-08-12|56752|25645.144058754|1.33120039406951|2|48|534.273834557376|0|"debtconsolidation"
18093|2015-08-12|56755|28660.0122018901|1.95475837023895|1|36|796.111450052502|0|"debtconsolidation"
67259|2014-06-12|56770|25519.7488397988|0.944553624751911|3|60|425.329147329979|0|"debtconsolidation"
59599|2014-06-12|56772|23531.8345235974|1.54282399607695|3|48|490.246552574947|0|"debtconsolidation"
64020|2014-09-12|56777|23032.6508300945|1.42031217229782|2|48|479.846892293635|0|"debtconsolidation"
93329|2016-12-12|56780|27114.0519412353|1.57554063681524|2|60|451.900865687256|0|"debtconsolidation"
49638|2014-08-12|56788|14667.8894146476|2.28084351819558|4|48|305.581029471825|0|"debtconsolidation"
59315|2015-10-12|56791|21191.3666453354|1.62416337004409|1|60|353.189444088924|0|"business"
25381|2014-09-12|56805|32116.0351923414|1.6304113374943|2|48|669.084066507112|0|"debtconsolidation"
92611|2015-08-12|56831|21788.5592228439|1.94298384433261|1|36|605.237756190109|0|"debtconsolidation"
11719|2015-07-12|56832|37118.0526244029|2.16357540418976|1|48|773.292763008395|0|"homeimprovement"
35731|2016-12-12|56841|20702.6236621471|2.92488926189593|2|36|575.072879504086|0|"debtconsolidation"
96789|2016-12-12|56845|29736.0360023884|2.2097028731734|2|36|826.001000066346|0|"debtconsolidation"
78975|2016-12-12|56864|29819.4143493583|1.29056636436132|3|60|496.990239155972|1|"debtconsolidation"
44817|2015-08-12|56865|27534.1048719643|1.64936340554125|2|48|573.62718483259|0|"homeimprovement"
97174|2016-04-12|56867|22739.2760750199|1.7720087056162|1|36|631.646557639442|0|"debtconsolidation"
58061|2016-01-12|56875|28302.611506597|1.72727682378622|1|48|589.637739720771|0|"debtconsolidation"
10446|2017-03-12|56887|17205.0673708517|1.32613335333502|1|60|286.751122847528|0|"other"
69784|2014-07-12|56899|23778.7924601935|1.73881721911229|1|36|660.522012783153|0|"debtconsolidation"
37599|2015-12-12|56903|24107.5491495082|1.44048446594184|1|60|401.792485825137|0|"debtconsolidation"
30313|2014-12-12|56917|28590.2413744343|1.95723584533866|1|36|794.173371512065|0|"other"
16562|2015-03-12|56919|19354.6967658897|1.75975926668669|2|60|322.578279431495|0|"debtconsolidation"
98060|2014-08-12|56938|17460.1647842205|1.39479729898662|2|48|363.753433004593|0|"debtconsolidation"
22963|2016-12-12|56952|19482.5979030163|2.00831547336328|1|48|405.887456312839|0|"debtconsolidation"
94969|2015-01-12|56957|19634.9315901879|1.18516015795249|1|36|545.414766394108|0|"debtconsolidation"
77071|2016-10-12|56961|18680.3111307085|1.77178457860715|2|36|518.897531408569|0|"debtconsolidation"
53085|2016-11-12|56967|21241.9470351278|1.72200285573146|1|36|590.054084309106|0|"debtconsolidation"
70819|2016-05-12|56973|23452.0177536616|1.93664883837455|1|48|488.583703201283|0|"debtconsolidation"
79945|2015-12-12|56979|25653.6238713622|2.21230170315587|2|48|534.450497320047|0|"debtconsolidation"
36458|2014-07-12|56990|19863.1297454872|1.53176902823145|1|60|331.052162424787|0|"debtconsolidation"
33829|2016-03-12|57013|8019.99495220773|2.08550643062903|1|48|167.083228170994|0|"debtconsolidation"
31483|2014-11-12|57015|27090.4429391993||2|60|451.507382319988|0|"debtconsolidation"
14121|2014-08-12|57023|29646.5314174717|1.40280007504443|2|36|823.514761596435|0|"homeimprovement"
57299|2015-10-12|57026|14901.0297333465|2.17243337107492|1|48|310.438119444718|0|"homeimprovement"
42744|2016-02-12|57029|22781.7496728105|2.00260838765753|3|48|474.619784850218|0|"debtconsolidation"
29371|2016-06-12|57033|32457.632288277|1.46381344017384|1|60|540.96053813795|0|"other"
23732|2015-09-12|57041|25955.8967136293|1.59611692108708|3|48|540.74784820061|0|"debtconsolidation"
85224|2017-04-12|57048|21260.2728196331|1.48053178007245|4|48|442.922350409022|0|"debtconsolidation"
11162|2016-10-12|57080|15828.143068594|2.30264885099229|2|36|439.670640794278|0|"debtconsolidation"
46572|2016-05-12|57084|30145.5074830459|1.48603748962997|2|48|628.031405896789|0|"debtconsolidation"
50972|2014-12-12|57094|23838.8708984917|2.0031409661572|1|60|397.314514974862|0|"debtconsolidation"
50301|2014-07-12|57099|28994.407312825|2.34352128336502|1|48|604.050152350522|0|"debtconsolidation"
20487|2015-02-12|57116|27843.7645698599|1.43633589617507|3|60|464.062742830999|0|"other"
95603|2016-07-12|57121|22388.5572459369|1.76356674063271|1|60|373.142620765615|0|"debtconsolidation"
15003|2015-02-12|57125|29061.9731039468|2.33190130945995|3|48|605.457772998892|0|"other"
76795|2015-11-12|57161|24180.7612717771|1.73026413572335|3|36|671.68781310492|0|"debtconsolidation"
85327|2015-02-12|57170|39356.8456589301|2.18794076699576|1|48|819.934284561043|0|"debtconsolidation"
39928|2016-10-12|57186|16296.3030477908|1.51897860997341|3|48|339.506313495642|0|"debtconsolidation"
22715|2017-05-12|57191|19483.7354160793|1.77711304632298|1|48|405.911154501652|0|"debtconsolidation"
13475|2014-07-12|57196|23727.8863784648|1.47104940989883|3|48|494.330966218017|0|"debtconsolidation"
38339|2016-08-12|57210|26502.3416537941|2.15505481441142|1|36|736.176157049835|0|"debtconsolidation"
26206|2014-09-12|57218|31868.9106865888|2.10667738985877|2|60|531.148511443148|1|"debtconsolidation"
17839|2014-12-12|57223|29090.6400643382|2.03660853973278|1|48|606.055001340379|0|"debtconsolidation"
24417|2016-08-12|57233|26937.0904191682|1.61859157668046|1|48|561.18938373267|0|"debtconsolidation"
90390|2014-08-12|57238|32618.8013406095|1.62660065905254|1|48|679.558361262698|0|"debtconsolidation"
47992|2016-11-12|57251|24754.9717715429|2.37444133348817|3|36|687.638104765079|0|"debtconsolidation"
44619|2015-07-12|57252||1.52840235696266|1|60|369.671096416404|0|"debtconsolidation"
29699|2015-10-12|57270|25009.7208385916|1.95443929608243|2|48|521.035850803992|0|"debtconsolidation"
40140|2016-02-12|57282|26478.5587538922|2.00795308622172|3|48|551.636640706088|0|"debtconsolidation"
51398|2015-12-12|57289|19491.3932866041|1.62198575087854|2|36|541.427591294558|0|"debtconsolidation"
28511|2016-10-12|57302|25086.3503684031|1.74846216341536|2|48|522.632299341731|0|"debtconsolidation"
68816|2014-12-12|57315|21924.1962464565|2.24664505579137|3|36|609.005451290459|0|"homeimprovement"
28923|2014-10-12|57320|23705.9774073133|2.2249279878584|1|36|658.499372425369|0|"debtconsolidation"
60527|2016-04-12|57344|23748.431943702|1.96711772228264|1|36|659.678665102834|0|"debtconsolidation"
77830|2016-01-12|57353|15179.4970885627|1.91360638629899|1|36|421.65269690452|0|"debtconsolidation"
56973|2016-09-12|57357|19735.4711507139|1.89168178753367|4|36|548.207531964274|0|"debtconsolidation"
81481|2014-07-12|57360|18756.7449022277|2.02577528024457|1|48|390.765518796411|0|"debtconsolidation"
39402|2015-07-12|57365|27786.116985474|1.56135135903622|1|36|771.836582929833|0|"debtconsolidation"
33104|2016-02-12|57390|10920.7884233832|1.82831226812651|3|48|227.516425487151|0|"debtconsolidation"
62721|2014-07-12|57392|26486.0046905209|1.48700226833377|2|60|441.433411508681|1|"debtconsolidation"
47222|2016-02-12|57413|12228.3792367748|2.08027527908814|2|36|339.677201021523|0|"debtconsolidation"
63454|2015-01-12|57433|19005.8307260063|1.43956517966589|2|60|316.763845433438|1|"debtconsolidation"
63300|2017-05-12|57436|30359.608074401|1.67453169783051|1|36|843.322446511138|0|"debtconsolidation"
70103|2015-11-12|57437|27108.2461115847|2.01710118096058|3|36|753.006836432909|0|"debtconsolidation"
78531|2016-07-12|57444|36695.138392004|2.29354734678809|2|48|764.482049833416|0|"debtconsolidation"
38256|2015-05-12|57447|14350.2488775594|0.926508268125313|2|60|239.17081462599|0|"debtconsolidation"
54504|2016-10-12|57467|18737.1442059686|1.63338010297601|2|36|520.476227943572|0|"debtconsolidation"
28921|2016-11-12|57469|28410.8301124318|1.43324146967745|2|48|591.892294008996|0|"debtconsolidation"
37204|2016-02-12|57478|23108.8912375399|1.89149879776993|1|48|481.435234115415|0|"debtconsolidation"
45308|2015-09-12|57502|17504.9986942333|2.21773068917501|3|48|364.687472796527|0|"debtconsolidation"
10323|2015-06-12|57504|17058.0229498461|1.46724847998629|1|48|355.375478121795|0|"debtconsolidation"
75672|2014-10-12|57513|19202.9284867678|1.50729074291977|1|36|533.414680187995|0|"debtconsolidation"
12157|2016-11-12|57528|21533.1387827082|1.79855614545931|1|48|448.607057973088|0|"debtconsolidation"
62964|2016-08-12|57535|30972.8794265579|1.73717072898309|2|36|860.35776184883|0|"debtconsolidation"
74341|2015-11-12|57552|29537.0576421083|1.33376793547945|1|60|492.284294035138|0|"homeimprovement"
40414|2015-11-12|57570|23682.7015093639|1.62660468403768|1|48|493.389614778415|1|"debtconsolidation"
81997|2016-08-12|57574|26349.9269332609|1.9468997729202|4|60|439.165448887682|0|"debtconsolidation"
57684|2015-03-12|57587|11863.7600274859|2.43765580474041|1|36|329.548889652387|0|"debtconsolidation"
92238|2016-05-12|57589|15877.8078305609|1.7712333459323|2|36|441.05021751558|0|"debtconsolidation"
15753|2016-02-12|57592|30405.6996918185|2.1271893908532|3|48|633.452076912885|0|"debtconsolidation"
24719|2015-01-12|57605|27144.496345927|1.97547883169913|2|60|452.408272432117|0|"debtconsolidation"
29711|2017-01-12|57611|28867.4972363875|2.43816501475482|3|48|601.40619242474|0|"debtconsolidation"
40164|2014-11-12|57615|28179.9810077685|2.13251530570072|3|48|587.082937661844|1|"debtconsolidation"
95461|2016-03-12|57622|32199.3091259224|1.78923854220225|2|36|894.425253497843|0|"debtconsolidation"
63196|2016-03-12|57636|29035.6186190856|2.05229637714977|1|48|604.908721230949|0|"debtconsolidation"
45618|2015-01-12|57642|27406.751114271|1.71579017287839|5|36|761.298642063083|0|"debtconsolidation"
17469|2015-04-12|57647|23253.5321004416|1.58333288660794|2|48|484.448585425866|0|"debtconsolidation"
34083|2015-09-12|57649|24475.8012300795|1.72749709279573|2|48|509.912525626656|0|"debtconsolidation"
79894|2016-04-12|57662|21365.9319731756|1.78658462175636|1|48|445.123582774492|1|"debtconsolidation"
84443|2015-09-12|57669|25360.7281433506|1.27669234143509|3|60|422.678802389176|0|"debtconsolidation"
85863|2016-03-12|57670|32130.1381760601|1.7594887123864|1|60|535.502302934335|0|"debtconsolidation"
91333|2015-07-12|57683|20605.3559598323|1.68217365969403|1|48|429.278249163172|0|"debtconsolidation"
44744|2015-12-12|57702|28678.6171717113|2.19426910716365|2|36|796.628254769759|0|"debtconsolidation"
13759|2015-06-12|57753|21152.7814879047|1.882261055871|1|48|440.682947664681|0|"debtconsolidation"
13855|2016-11-12|57803|20040.1467560165|2.39036255768519|3|36|556.670743222681|0|"debtconsolidation"
11669|2015-09-12|57818|25930.3405023013|1.57505663838787|2|48|540.215427131276|0|"debtconsolidation"
52818|2014-09-12|57819|25213.856239044|1.6657528904622|2|60|420.2309373174|0|"debtconsolidation"
24646|2016-11-12|57822|26241.9267455465|1.13175782813532|1|60|437.365445759108|0|"debtconsolidation"
17331|2016-03-12|57832|21596.9473351209|2.20464004606011|2|60|359.949122252016|0|"debtconsolidation"
61335|2017-04-12|57840|28151.6047677716|1.11516819778609|3|48|586.491765995242|0|"debtconsolidation"
13446|2015-10-12|57841|24333.3916656993|1.68341573177126|2|48|506.945659702068|0|"debtconsolidation"
33705|2014-12-12|57842|26435.2055007392|1.96970252346708|3|60|440.586758345653|0|"debtconsolidation"
75050|2016-11-12|57860|27617.2341230405|2.07005026808775|3|36|767.145392306679|0|"debtconsolidation"
22488|2015-07-12|57891|22396.7460792658|1.41738872774488|1|60|373.279101321097|0|"debtconsolidation"
18386|2014-11-12|57892|25039.7542365369|2.07234362411016|3|36|695.548728792692|0|"debtconsolidation"
16462|2016-12-12|57920|38463.1692803258|2.27599996276395|1|48|801.316026673453|0|"debtconsolidation"
65360|2015-02-12|57940|20957.0283221666|1.91518463149861|1|48|436.604756711804|0|"debtconsolidation"
39788|2017-05-12|57949|29614.7361202436|2.33369943649939|1|36|822.631558895655|0|"business"
43516|2014-11-12|57960|26682.0144140393|1.42464495051828|1|60|444.700240233988|0|"debtconsolidation"
10556|2016-08-12|57995|42127.1729896093|1.87710805077996|3|48|877.649437283527|0|"education"
34293|2014-07-12|58006|19467.0279179244|1.76951308683784|2|60|324.45046529874|1|"homeimprovement"
67402|2017-04-12|58009|25791.9110454447|1.95213310762517|2|36|716.441973484575|0|"debtconsolidation"
42496|2015-08-12|58016|37674.804426431|1.79700494400433|4|48|784.891758883978|0|"debtconsolidation"
21148|2016-06-12|58038|28912.2906343164|1.63044606454429|2|60|481.871510571941|0|"homeimprovement"
34775|2014-12-12|58040|32624.5229929767|1.29081248268034|2|60|543.742049882945|0|"homeimprovement"
60473|2017-01-12|58052|26021.9529939353|1.39753676970674|4|48|542.124020706986|0|"debtconsolidation"
86072|2015-05-12|58053|13399.906634741|1.23876876908179|1|48|279.164721557105|0|"debtconsolidation"
22568|2015-03-12|58058|24528.0267559958|2.15392677427902|1|36|681.334076555439|0|"other"
95243|2016-11-12|58072|28683.2622729398|1.6455737274164|2|48|597.567964019579|0|"debtconsolidation"
71473|2017-02-12|58075|33778.2863743068|1.71566322779216|2|48|703.714299464725|0|"debtconsolidation"
77706|2016-02-12|58086|36331.5474843101|1.78597668448116|1|36|1009.20965234195|0|"debtconsolidation"
94349|2015-06-12|58128|17581.1961587037|2.30019826284521|1|36|488.366559963992|0|"debtconsolidation"
74294|2016-11-12|58134|21835.5585251029|1.80850174356363|2|36|606.543292363969|0|"debtconsolidation"
96707|2015-02-12|58135|14859.2356270687|1.30522330268185|3|60|247.653927117812|0|"debtconsolidation"
13625|2017-02-12|58147|24747.93030333|2.27909022405297|2|48|515.581881319374|0|"debtconsolidation"
24708|2014-06-12|58152|26189.7122075183|1.47340944673994|2|60|436.495203458639|0|"homeimprovement"
44018|2015-12-12|58166|20038.0220642859|1.70997975867741|1|60|333.967034404765|0|"debtconsolidation"
70737|2015-06-12|58171|15336.9260593807|1.70651413302797|1|48|319.519292903764|0|"debtconsolidation"
30080|2015-11-12|58179|27773.3449122282|2.09778346353456|1|36|771.48180311745|0|"debtconsolidation"
18484|2015-03-12|58194|26596.5463364731|1.97328042352528|1|36|738.79295379092|0|"debtconsolidation"
55275|2016-07-12|58204|17129.8487687097|2.23703153289716|1|36|475.829132464157|0|"debtconsolidation"
18553|2015-12-12|58206|16458.9664154041|0.56142490276959|2|60|274.316106923402|0|"homeimprovement"
17104|2015-12-12|58216|21490.8614427633|1.8150315011928|1|48|447.726280057569|0|"debtconsolidation"
73427|2017-03-12|58219|22507.1610316156|1.66501060439985|1|48|468.899188158659|0|"debtconsolidation"
61338|2015-08-12|58220|21346.7744203307|1.8080220094259|1|48|444.724467090222|0|"debtconsolidation"
99500|2016-12-12|58239|21158.7151292912|1.20275393188387|2|60|352.645252154853|0|"debtconsolidation"
70370|2016-10-12|58242|20712.3724019938|2.11659715454202|2|60|345.206206699896|0|"debtconsolidation"
49132|2016-07-12|58274|26992.3573093188|1.3230150327747|2|48|562.340777277474|0|"business"
15821|2014-11-12|58301|23475.7599828547|1.95793675939426|3|48|489.078332976141|0|"debtconsolidation"
80543|2016-02-12|58302|32821.6620976826|1.91115617035042|1|36|911.71283604674|0|"homeimprovement"
64691|2017-03-12|58307|30573.2195657016|1.79704490713853|1|36|849.256099047268|0|"debtconsolidation"
83398|2016-01-12|58317|19780.9388000239|2.04684214141204|2|48|412.102891667165|0|"debtconsolidation"
51478|2017-03-12|58320|29626.945592024|1.5153740722565|2|60|493.782426533733|1|"business"
47662|2014-08-12|58329|16827.3515656959|1.93289067311962|3|48|350.56982428533|0|"debtconsolidation"
77047|2017-04-12|58349|19516.6638663175|1.41998022199141|1|48|406.597163881615|0|"debtconsolidation"
48314|2017-05-12|58359|23588.3678702264|1.00863778197167|2|60|393.139464503774|0|"debtconsolidation"
26904|2014-06-12|58360|28017.2830091865|1.75206918703963|2|60|466.954716819775|0|"debtconsolidation"
66391|2015-12-12|58363|31749.9024059203|1.92878961939315|1|48|661.45630012334|0|"debtconsolidation"
74781|2016-04-12|58368|23299.4548355423|1.20491414447355|3|60|388.324247259038|0|"debtconsolidation"
79126|2015-09-12|58395|25436.7936885013|2.05817633330841|2|36|706.57760245837|0|"debtconsolidation"
31187|2015-08-12|58401|9518.95758271749|1.50183663688249|1|48|198.311616306614|0|"debtconsolidation"
57713|2015-12-12|58407|37690.2871936195|1.00695633802684|2|48|785.214316533741|0|"debtconsolidation"
72353|2016-02-12|58425|28963.265340619|0.839592921893735|2|48|603.401361262896|0|"debtconsolidation"
49887|2016-06-12|58434|24047.0199741179|2.07721101805141|2|48|500.979582794123|0|"debtconsolidation"
78450|2015-11-12|58436|29619.1208661998|2.18693016218294|2|60|493.652014436663|0|"debtconsolidation"
24968|2014-09-12|58455|30519.6613294834|1.83554688442541|1|36|847.768370263428|0|"debtconsolidation"
17631|2017-01-12|58470|30219.8293319303|1.99957770337369|2|36|839.43970366473|0|"debtconsolidation"
37036|2014-08-12|58485|26195.4071012267|1.75578463535095|3|36|727.650197256298|0|"debtconsolidation"
40024|2015-02-12|58488|24918.7059452961|1.27006052122406|1|60|415.311765754935|0|"debtconsolidation"
74936|2015-09-12|58495|37099.5193195328|0.907413049445284|1|60|618.325321992213|0|"debtconsolidation"
28043|2015-12-12|58499|27962.6127355729|2.2093888033194|3|36|776.739242654803|0|"debtconsolidation"
31799|2016-12-12|58506|18294.2579383811|1.98534309332938|1|36|508.173831621697|0|"debtconsolidation"
63740|2017-03-12|58523|30528.4665814512|2.05480553648985|3|36|848.012960595866|0|"debtconsolidation"
64413|2016-09-12|58527|22248.5598145227|1.9657843543552|1|48|463.511662802557|0|"homeimprovement"
95559|2014-08-12|58540|26772.754129699|1.39720384421683|5|60|446.212568828317|0|"debtconsolidation"
59586|2015-03-12|58541|24884.6362936579|1.5957944367981|1|48|518.429922784541|0|"debtconsolidation"
94509|2017-04-12|58554|22730.2451122191|1.30185441141976|1|48|473.546773171231|0|"debtconsolidation"
17614|2016-02-12|58570|20523.4367409194|1.98373996003403|4|60|342.057279015324|0|"debtconsolidation"
18112|2017-01-12|58571|30936.1923361303|2.21605671776371|2|36|859.338676003621|0|"debtconsolidation"
46802|2016-12-12|58578|25593.256957888|1.42608164407419|1|48|533.192853289332|1|"debtconsolidation"
81143|2014-09-12|58584|31873.2339944888|1.64870070507171|1|36|885.367610958023|0|"debtconsolidation"
52493|2014-06-12|58585|18555.2571009776|1.45115793430924|1|60|309.254285016293|0|"debtconsolidation"
52524|2015-05-12|58588|19253.6743030673|1.08940392796055|3|48|401.118214647236|0|"debtconsolidation"
57237|2017-02-12|58600|28496.3023992094|2.15841876372685|1|48|593.672966650195|1|"debtconsolidation"
84721|2014-12-12|58602|22594.3996903928|1.65876993897282|3|36|627.622213622022|0|"debtconsolidation"
77680|2014-10-12|58604|24647.7276977179|1.61052908232033|3|60|410.795461628631|0|"debtconsolidation"
14601|2016-06-12|58612|19073.3428799569|1.72333544612912|4|48|397.361309999102|0|"debtconsolidation"
32473|2015-06-12|58621|29695.2818067611|2.0991913210611|1|36|824.868939076696|0|"homeimprovement"
25371|2016-01-12|58622|22950.8582810772|2.05082138747092|1|48|478.142880855774|0|"debtconsolidation"
12516|2016-09-12|58634|20801.2572605628|1.54288691795613|2|60|346.68762100938|0|"other"
79438|2016-07-12|58659|27840.4805681332|1.74473217655185|1|48|580.010011836109|0|"debtconsolidation"
78514|2016-07-12|58665|29554.721023061|1.7020303120917|3|48|615.723354647104|0|"auto"
55152|2017-03-12|58683|23056.1241236434|2.16878545483595|1|60|384.268735394056|0|"debtconsolidation"
80924|2014-06-12|58686|31520.9334151425|1.9885717375073|2|36|875.581483753959|0|"debtconsolidation"
26030|2015-09-12|58687|23963.4220409083|1.53660029020605|4|48|499.237959185589|0|"debtconsolidation"
55659|2014-12-12|58688|11756.7353195268|1.62066242477855|3|48|244.931985823475|0|"debtconsolidation"
37152|2017-01-12|58689|27172.0685851045|1.85575379754569|1|48|566.084762189677|0|"debtconsolidation"
35903|2015-08-12|58694|15772.0138072725|2.22715948282082|1|48|328.583620984845|0|"debtconsolidation"
86359|2016-01-12|58696|30978.9328867834|1.78392244060294|2|60|516.315548113056|0|"debtconsolidation"
92988|2014-09-12|58701|34143.7327037913|1.08892249902719|2|60|569.062211729854|0|"debtconsolidation"
86802|2015-09-12|58711|32411.2213925304|1.76975044932824|2|48|675.233779011051|0|"healthcare"
26347|2016-02-12|58718|21774.7832347494|1.72481899754782|3|60|362.91305391249|0|"debtconsolidation"
96805|2017-04-12|58719|29156.6300275819|1.72117224076198|3|60|485.943833793031|0|"debtconsolidation"
59540|2014-12-12|58722|22392.2659806676|1.41293623061545|2|60|373.204433011127|0|"debtconsolidation"
14108|2014-10-12|58735|22955.176864862|0.868050358008626|3|48|478.232851351293|0|"debtconsolidation"
20273|2015-08-12|58738|19043.6442523852|1.5259122764473|3|48|396.742588591358|0|"debtconsolidation"
33786|2014-12-12|58751|29781.2964728824|1.29539129879084|2|60|496.354941214707|0|"debtconsolidation"
70305|2016-12-12|58773|29080.5671039862|2.01436877648158|1|36|807.793530666284|0|"debtconsolidation"
88805|2015-07-12|58781|25704.8171967278|1.37803148797821|2|48|535.517024931829|0|"debtconsolidation"
98408|2015-08-12|58794|19424.8229235978|1.9352790965248|1|48|404.683810908287|0|"debtconsolidation"
79400|2016-01-12|58806|23791.8020815256|1.43338549496073|2|48|495.662543365116|0|"debtconsolidation"
83360|2015-01-12|58815|30358.2679733275|1.83852137607026|2|60|505.971132888791|1|"debtconsolidation"
54340|2015-09-12|58821|24496.6420244932|1.93873087544614|2|36|680.462278458145|0|"debtconsolidation"
91799|2015-09-12|58825|28932.8898495947|1.63101738834745|2|48|602.768538533223|0|"debtconsolidation"
37654|2015-09-12|58842|24731.2266094883|2.1069093098403|1|36|686.978516930231|0|"debtconsolidation"
22402|2016-08-12|58845|27405.7276471477|1.37084729831068|4|60|456.762127452462|0|"debtconsolidation"
81372|2017-04-12|58852|24783.1276675719|1.96553701470116|1|36|688.420212988108|0|"debtconsolidation"
76259|2017-05-12|58853|30188.468909589|2.82292369746826|1|36|838.568580821916|0|"debtconsolidation"
30017|2016-06-12|58857|32904.7083939526|1.82153736039373|1|48|685.514758207346|0|"debtconsolidation"
46747|2015-09-12|58880|12587.974544671|1.51778073204783|4|48|262.249469680647|1|"debtconsolidation"
82808|2015-07-12|58912|24450.276480083|1.50708482097419|6|60|407.504608001384|0|"debtconsolidation"
93991|2015-05-12|58915|21726.160124418|1.69400913428262|1|48|452.628335925375|0|"homeimprovement"
79290|2014-11-12|58921|26321.4555200197|1.65893349847279|1|48|548.363656667078|0|"debtconsolidation"
84397|2015-04-12|58925|27296.77003908|2.08052249756344|2|60|454.946167318001|0|"debtconsolidation"
68424|2015-02-12|58951|37831.9564334265|2.16186086657535|3|36|1050.88767870629|1|"debtconsolidation"
12651|2014-11-12|58956|27826.2765865693|1.55621054571384|1|48|579.714095553527|0|"debtconsolidation"
94807|2017-04-12|58966|26763.9689785608|2.41204133214983|4|36|743.443582737799|0|"homeimprovement"
68877|2016-06-12|58992|27707.6860130181|1.29104087945535|1|48|577.243458604544|0|"debtconsolidation"
87952|2017-04-12|59004|11262.3618441846|2.03304710851|1|36|312.843384560685|0|"debtconsolidation"
68621|2014-10-12|59041|35396.2629155004|2.28064552999727|1|60|589.93771525834|0|"debtconsolidation"
29540|2015-10-12|59045|22269.6611149697|1.42465564872656|2|60|371.161018582829|0|"debtconsolidation"
81247|2016-09-12|59052|22289.5806270845|1.54689513372707|4|60|371.493010451408|0|"homeimprovement"
52457|2015-07-12|59062|17167.8642955219|2.04643353391284|1|48|357.66383949004|0|"business"
89671|2016-04-12|59082|31259.4882081811|1.77576878800287|2|48|651.23933767044|0|"debtconsolidation"
54191|2017-03-12|59089|39731.7013453305|1.93133306191418|2|48|827.743778027718|0|"debtconsolidation"
75865|2014-07-12|59100|20515.4501642603|1.71231380530943|3|48|427.405211755423|0|"homeimprovement"
20348|2016-02-12|59105|31053.561886773|1.93890461417224|2|48|646.949205974438|0|"other"
80010|2017-01-12|59113|27727.9017050281|1.46939805249165|2|60|462.131695083802|0|"debtconsolidation"
30770|2016-11-12|59116|12039.0208897363|1.34513119851192|1|60|200.650348162272|0|"debtconsolidation"
26557|2016-03-12|59117|32347.0067487132|2.1810018904608|3|36|898.527965242032|0|"business"
30785|2016-12-12|59128|21874.2728218589|1.72765671364941|4|36|607.61868949608|0|"debtconsolidation"
35785|2016-07-12|59139|20736.1001611172|1.4099230361993|6|60|345.601669351954|0|"debtconsolidation"
73600|2017-03-12|59166|21258.4021406313|1.38283111287403|4|48|442.883377929819|0|"debtconsolidation"
